model,mode,epoch,lr,train_loss,train_acc,val_segment_acc,val_segment_macro_f1,val_song_acc,val_song_macro_f1,temperature,seconds
mlp,full_dn,14,0.0006972579301909579,0.8952002375560165,0.9103932383067116,0.7596795727636849,0.7643099766026553,0.8266666666666667,0.8308109979451442,1.2000000000000002,27.0
mlp,full_dn,15,0.0006828427124746193,0.8711788278196083,0.9156937182150275,0.7192923898531375,0.7219180115317985,0.7733333333333333,0.7765678392295541,1.3,27.2
mlp,full_dn,16,0.0006676522425435434,0.8572394037501159,0.9248621158942769,0.7042723631508678,0.6920829432393679,0.7533333333333333,0.7429747464877423,1.35,27.24
mlp,full_dn,17,0.0006517281564199351,0.8218323757480938,0.9363942411002077,0.7176234979973297,0.7210914048590761,0.76,0.7629117862813516,1.3,27.44
mlp,full_dn,18,0.0006351141009169894,0.816076690663445,0.9386863405200201,0.7810413885180241,0.7823105404573784,0.88,0.8809513710653867,1.2000000000000002,31.1
mlp,full_dn,19,0.000617855614006011,0.8037506127611938,0.9409784399398324,0.7036048064085447,0.7012235999562009,0.78,0.7764452536191666,1.3,27.11
mlp,full_dn,20,0.0006000000000000002,0.7898047737572838,0.9442017047489435,0.6128170894526035,0.6277872444728155,0.6666666666666666,0.6822540961927152,1.6,27.26
mlp,full_dn,21,0.0005815961998958188,0.7752022085144735,0.9508631186877731,0.7630173564753004,0.7664145744110162,0.8266666666666667,0.8235632198372776,1.25,27.39
mlp,full_dn,22,0.0005626946572303203,0.7584958991274503,0.9545877802449682,0.757343124165554,0.7688528548501942,0.8133333333333334,0.8192485776906269,1.25,27.3
mlp,full_dn,23,0.0005433471798181204,0.7509443314879306,0.9578110450540792,0.767022696929239,0.7663363999015516,0.8333333333333334,0.8323954393877969,1.3,27.12
mlp,full_dn,24,0.0005236067977499792,0.7346884860801847,0.9633264092830026,0.7459946595460614,0.7457822057856426,0.8133333333333334,0.8140992976299689,1.35,26.36
mlp,full_dn,25,0.0005035276180410085,0.7262066745602652,0.966692930305852,0.7940587449933244,0.7897316950363024,0.8333333333333334,0.8300038872077504,1.25,25.62
mlp,full_dn,26,0.00048316467632710387,0.7245040730183057,0.9671943270539359,0.7997329773030708,0.7972276287568468,0.8933333333333333,0.893502181088388,1.2000000000000002,25.9
mlp,full_dn,27,0.0004625737860160926,0.7260290369221734,0.9675524675882816,0.7923898531375166,0.7889246151232328,0.84,0.8394301613308844,1.2000000000000002,26.23
mlp,full_dn,28,0.0004418113853070616,0.7147521762176414,0.9681971205501039,0.7973965287049399,0.7873517335259262,0.88,0.8740136912063449,1.25,26.62
mlp,full_dn,29,0.0004209343824971777,0.697704167909433,0.9742855096339804,0.7386515353805073,0.7358987419020651,0.7866666666666666,0.7811661449679225,1.35,27.24
mlp,full_dn,30,0.0004000000000000003,0.7017752359678663,0.9732110880309434,0.7893858477970628,0.7880391197938568,0.8466666666666667,0.8458789152024446,1.25,26.81
mlp,full_dn,31,0.00037906561750282274,0.6864750304507984,0.977293890122484,0.8311081441922563,0.8293064859162025,0.8866666666666667,0.8868528529930085,1.15,26.68
mlp,full_dn,32,0.00035818861469293886,0.6802606656458972,0.978869708473605,0.7837116154873164,0.7814836912432769,0.8533333333333334,0.8500305247490847,1.25,26.94
mlp,full_dn,33,0.00033742621398390784,0.6793347965568639,0.9795143614354272,0.8027369826435247,0.8026870315022299,0.86,0.8598171794362004,1.25,26.81
mlp,full_dn,34,0.00031683532367289644,0.6753296871750909,0.9805171549315952,0.7963951935914553,0.7926108250989865,0.84,0.8359248673346038,1.25,26.96
mlp,full_dn,35,0.00029647238195899193,0.6723480522227009,0.9811618078934173,0.7927236315086782,0.789508821403617,0.8466666666666667,0.8444167338909864,1.25,27.0
mlp,full_dn,36,0.00027639320225002125,0.6627381009184933,0.9845283289162667,0.8167556742323098,0.8163028422401979,0.8866666666666667,0.8873230227318103,1.2000000000000002,28.9
mlp,full_dn,37,0.00025665282018188005,0.6633775357222901,0.9851013537712199,0.812082777036048,0.8126998021852417,0.86,0.8601802819600373,1.25,30.95
mlp,full_dn,38,0.00023730534276968006,0.6591862343237296,0.9849580975574815,0.8170894526034713,0.8153291131500872,0.9,0.9001849771885923,1.2000000000000002,26.62
mlp,full_dn,39,0.0002184038001041814,0.6539195754724266,0.9875367094047705,0.8194259012016022,0.8188014042122598,0.8733333333333333,0.876276635550829,1.25,28.93
mlp,full_dn,40,0.0002000000000000002,0.6521988176751312,0.9872501969772939,0.8237650200267023,0.8242740021021566,0.88,0.8806149078952192,1.2000000000000002,26.66
mlp,full_dn,41,0.0001821443859939894,0.6470767666553924,0.988897643435284,0.8314419225634179,0.830637075712031,0.8866666666666667,0.8865377045090614,1.2000000000000002,26.78
mlp,full_dn,42,0.0001648858990830109,0.6525735987410249,0.9868920564429482,0.8174232309746329,0.8117835468154737,0.8666666666666667,0.8602463383472511,1.2000000000000002,27.03
mlp,full_dn,43,0.00014827184358006518,0.6464428499284441,0.989399040183368,0.815086782376502,0.8128698801369598,0.8733333333333333,0.8726604056554,1.25,27.06
mlp,full_dn,44,0.00013234775745645693,0.6433590525807542,0.9886827591146766,0.8210947930574098,0.8184653427043631,0.8933333333333333,0.8940970245920189,1.2000000000000002,27.04
mlp,full_dn,45,0.0001171572875253811,0.6400846135060431,0.9903302055726667,0.8274365821094793,0.8257731508400562,0.88,0.8806748359167713,1.2000000000000002,27.45
mlp,full_dn,46,0.00010274206980904243,0.6374094376172269,0.9917627677100495,0.8294392523364486,0.8281897126030457,0.88,0.8807226451945258,1.2000000000000002,27.17
mlp,full_dn,47,8.914161541721172e-05,0.6338395751331232,0.9924074206718716,0.8220961281708945,0.8208084134380054,0.8933333333333333,0.8934808993428047,1.2000000000000002,27.1
mlp,full_dn,48,7.639320225002113e-05,0.6345226355118496,0.9929804455268247,0.8431241655540721,0.8433388425798706,0.9266666666666666,0.9272464775676678,1.15,27.08
mlp,full_dn,49,6.453177282183048e-05,0.6316609344333165,0.9937683547023852,0.8397863818424566,0.8385471919939589,0.9,0.8999755680915303,1.2000000000000002,26.71
mlp,full_dn,50,5.358983848622456e-05,0.6311589180974904,0.9930520736336939,0.8354472630173565,0.8338743123131916,0.9,0.8994601926623617,1.2000000000000002,26.81
mlp,full_dn,51,4.3597390324652926e-05,0.6306145844704766,0.9929804455268247,0.835113484646195,0.8341187506606195,0.8866666666666667,0.886302527499691,1.2000000000000002,26.92
mlp,full_dn,52,3.458181694295964e-05,0.6239092967399391,0.9947711481985531,0.8387850467289719,0.8382745467385346,0.9133333333333333,0.9138983129403041,1.15,26.8
mlp,full_dn,53,2.6567829401119323e-05,0.6268014698210952,0.9935534703817778,0.8384512683578104,0.8379156204492488,0.9,0.900628145028868,1.2000000000000002,26.66
mlp,full_dn,54,1.95773934819386e-05,0.6288988923763497,0.9931953298474321,0.8401201602136181,0.8398209055024225,0.9066666666666666,0.9062947119106741,1.15,27.04
mlp,full_dn,55,1.3629669484372683e-05,0.6265410277761674,0.9943413795573383,0.8401201602136181,0.8399424690513065,0.9,0.9010313708353197,1.15,26.89
mlp,full_dn,56,8.74095970647773e-06,0.6275985436857571,0.9944846357710766,0.8434579439252337,0.8426319128518104,0.9066666666666666,0.9075411171142539,1.15,27.29
mlp,full_dn,57,4.9246637619449396e-06,0.6252111002902112,0.9938399828092543,0.8451268357810414,0.8445308208890812,0.92,0.9202813973197733,1.15,29.52
mlp,full_dn,58,2.191241852690641e-06,0.629254441720334,0.9932669579543013,0.8467957276368492,0.8456887473863567,0.9066666666666666,0.9075411171142539,1.15,27.07
mlp,full_dn,59,5.481860981704671e-07,0.6245409979083187,0.9942697514504691,0.8414552736982643,0.8409709748458474,0.9133333333333333,0.9133684252343874,1.15,27.07
mlp,full_dn,60,0.0,0.6247084054024032,0.9949860325191605,0.8441255006675568,0.8435302485841378,0.9066666666666666,0.9071453069548175,1.15,27.21
mlp,no_dn,1,0.0007994518139018296,1.7099944259348319,0.4271900293675238,0.4672897196261682,0.42631660579410935,0.4666666666666667,0.3983878841021698,1.2000000000000002,27.26
mlp,no_dn,2,0.0007978087581473094,1.349017006305268,0.6004584198839624,0.4826435246995995,0.4542622459922945,0.5133333333333333,0.4886440225729219,1.5,29.32
mlp,no_dn,3,0.0007950753362380552,1.2006956374147424,0.669006518157725,0.630173564753004,0.6227217647797916,0.68,0.6654104133414478,1.1,27.22
mlp,no_dn,4,0.0007912590402935224,1.0698022703481995,0.7301769214239667,0.6358477970627503,0.6157978479075766,0.6733333333333333,0.6396944696271861,1.15,26.98
mlp,no_dn,5,0.0007863703305156274,1.0104440482944756,0.7575388582479765,0.69826435246996,0.6889933115294757,0.7333333333333333,0.721739835963265,1.1,26.91
mlp,no_dn,6,0.0007804226065180616,0.9324862001430817,0.7877659193467517,0.5944592790387183,0.5552017279879956,0.66,0.6161508996081827,1.4,28.86
mlp,no_dn,7,0.0007734321705988808,0.8926376389036308,0.8045985244609984,0.6698931909212283,0.6573020470700321,0.7333333333333333,0.7229990230650343,1.2000000000000002,26.75
mlp,no_dn,8,0.0007654181830570405,0.8380670262974677,0.8311009240025786,0.6989319092122831,0.698786707103228,0.7466666666666667,0.7470614548849843,1.2000000000000002,27.12
mlp,no_dn,9,0.0007564026096753473,0.8109969959996097,0.8452116610557983,0.6835781041388518,0.6734960398968282,0.74,0.725336109968463,1.3,27.06
mlp,no_dn,10,0.0007464101615137757,0.7666634102364972,0.8580330921853735,0.6805740987983978,0.6813708601037849,0.7333333333333333,0.7342449650110942,1.3,27.36
mlp,no_dn,11,0.0007354682271781698,0.7325575905153244,0.8752238378339661,0.6224966622162884,0.5923779509432568,0.66,0.6178808564412173,1.6,27.48
mlp,no_dn,12,0.0007236067977499792,0.7180300118050358,0.8834610701239166,0.7229639519359146,0.7084848231333971,0.7866666666666666,0.7689319416264387,1.25,29.63
mlp,no_dn,13,0.0007108583845827886,0.6866554766711939,0.8972136666427907,0.7259679572763685,0.7200852024797902,0.78,0.7728371271911738,1.25,29.47
mlp,no_dn,14,0.0006972579301909579,0.6678552344120144,0.904806245970919,0.692256341789052,0.6863950101843788,0.7533333333333333,0.7417815251730859,1.35,29.39
mlp,no_dn,15,0.0006828427124746193,0.6595626591560227,0.9060239237876943,0.7950600801068091,0.7939839695134049,0.86,0.858375627534415,1.15,27.18
mlp,no_dn,16,0.0006676522425435434,0.6294934650041613,0.9188453549172695,0.7009345794392523,0.6925010880601503,0.7333333333333333,0.724251628001628,1.4,27.12
mlp,no_dn,17,0.0006517281564199351,0.6131998999020951,0.9273690996346966,0.7149532710280374,0.7194220741902303,0.76,0.7654160397389507,1.3,31.17
mlp,no_dn,18,0.0006351141009169894,0.5879749378513516,0.9379700594513287,0.7526702269692924,0.7564770386399213,0.8066666666666666,0.809606346637185,1.3,27.03
mlp,no_dn,19,0.000617855614006011,0.5851670187426948,0.9394026215887115,0.7653538050734312,0.7564733757084433,0.8266666666666667,0.8135389549141671,1.25,26.68
mlp,no_dn,20,0.0006000000000000002,0.571323575412345,0.9437003080008596,0.732977303070761,0.7273504519567362,0.7933333333333333,0.7875076600174663,1.35,27.02
mlp,no_dn,21,0.0005815961998958188,0.5614376116102929,0.9484277630542225,0.6959279038718291,0.7024515656826537,0.7533333333333333,0.7568477547970919,1.4,29.26
mlp,no_dn,22,0.0005626946572303203,0.5568753847692648,0.9491440441229139,0.7933911882510013,0.7949767826916101,0.8666666666666667,0.8672085978537591,1.25,27.35
mlp,no_dn,23,0.0005433471798181204,0.5391331842691763,0.9574529045197335,0.8060747663551402,0.8049564937794049,0.88,0.8794662178755616,1.2000000000000002,27.29
mlp,no_dn,24,0.0005236067977499792,0.5357104297136306,0.9580975574815558,0.7870493991989319,0.7836350299438299,0.8666666666666667,0.8641319373335339,1.25,27.38
mlp,no_dn,25,0.0005035276180410085,0.5303281609679557,0.9607477974357138,0.8027369826435247,0.8007782490556868,0.8733333333333333,0.8727063089549185,1.25,27.32
mlp,no_dn,26,0.00048316467632710387,0.5314187029355679,0.9596017477258076,0.8000667556742324,0.7953155092679849,0.8933333333333333,0.8922566498583043,1.2000000000000002,29.64
mlp,no_dn,27,0.0004625737860160926,0.5168035588072515,0.9668361865195902,0.8140854472630173,0.811627215031646,0.8933333333333333,0.8938007566764193,1.2000000000000002,27.48
mlp,no_dn,28,0.0004418113853070616,0.5134866485605266,0.9690566578325335,0.804739652870494,0.80270442539637,0.88,0.8791214318335957,1.2000000000000002,29.35
mlp,no_dn,29,0.0004209343824971777,0.5014054713460284,0.972494806962252,0.8257676902536716,0.8254349889502798,0.9133333333333333,0.9141581374687602,1.2000000000000002,27.22
mlp,no_dn,30,0.0004000000000000003,0.5006824298528637,0.9731394599240742,0.8037383177570093,0.7999961147982202,0.8666666666666667,0.8656564744467972,1.25,31.25
mlp,no_dn,31,0.00037906561750282274,0.4905911158391683,0.9783683117255211,0.7510013351134847,0.7486440836811012,0.8133333333333334,0.8161284032286836,1.35,27.04
mlp,no_dn,32,0.00035818861469293886,0.4895887548897364,0.9772222620156149,0.7933911882510013,0.7882697708569611,0.8466666666666667,0.8458713667681966,1.25,27.51
mlp,no_dn,33,0.00033742621398390784,0.48650339999980036,0.9780817992980445,0.815086782376502,0.8126582260840924,0.8933333333333333,0.892474116539745,1.25,32.05
mlp,no_dn,34,0.00031683532367289644,0.48163154454638046,0.9805887830384643,0.80173564753004,0.7877150202692986,0.8466666666666667,0.8258870016369707,1.3,27.34
mlp,no_dn,35,0.00029647238195899193,0.48105369755142646,0.9814483203208939,0.8274365821094793,0.8250322629207634,0.9,0.8993744457605446,1.2000000000000002,27.57
mlp,no_dn,36,0.00027639320225002125,0.4746669010112385,0.9827376262445383,0.8140854472630173,0.8124772797929086,0.86,0.8603756252707866,1.25,27.34
mlp,no_dn,37,0.00025665282018188005,0.47266583155658387,0.9853878661986963,0.835781041388518,0.8342619364917312,0.8866666666666667,0.8871111199392623,1.2000000000000002,27.59
mlp,no_dn,38,0.00023730534276968006,0.47197268515703594,0.9845999570231359,0.8064085447263017,0.8082882947897128,0.8666666666666667,0.8684352595502238,1.25,27.21
mlp,no_dn,39,0.0002184038001041814,0.47157349655266334,0.9845999570231359,0.8104138851802403,0.8060808550673633,0.8666666666666667,0.8662605007081877,1.25,27.55
mlp,no_dn,40,0.0002000000000000002,0.46456387571162766,0.9871069407635557,0.8294392523364486,0.8288792248620158,0.9066666666666666,0.9071822286908494,1.2000000000000002,29.31
mlp,no_dn,41,0.0001821443859939894,0.4609683185770983,0.9890408996490223,0.8087449933244326,0.8006466134034438,0.84,0.8337886296709826,1.25,27.14
mlp,no_dn,42,0.0001648858990830109,0.4653615087610151,0.9875367094047705,0.8237650200267023,0.8210266497521488,0.8733333333333333,0.8722950538281298,1.2000000000000002,27.23
mlp,no_dn,43,0.00014827184358006518,0.4601898451271888,0.9888260153284149,0.8317757009345794,0.8279513728354868,0.8866666666666667,0.8851582728180091,1.2000000000000002,27.29
mlp,no_dn,44,0.00013234775745645693,0.45923250509524327,0.9892557839696297,0.8117489986648865,0.8070386651648228,0.86,0.8581977409563617,1.25,29.21
transformer,full_dn,1,0.0007994518139018296,2.13701788151762,0.45276126351980517,0.5707610146862483,0.5542465399634928,0.6266666666666667,0.6145538880021638,1.0,27.08
transformer,full_dn,2,0.0007978087581473094,1.7228854430557774,0.6131365947997994,0.5634178905206942,0.5494609393533781,0.6,0.594157550735236,1.15,27.23
transformer,full_dn,3,0.0007950753362380552,1.5641720706263293,0.670582336508846,0.6435246995994659,0.6244919727609867,0.7066666666666667,0.6811754369911248,1.05,27.27
transformer,full_dn,4,0.0007912590402935224,1.4565409836391008,0.7147768784471027,0.6034712950600801,0.5838749532818915,0.6533333333333333,0.6229500100180325,1.25,27.45
transformer,full_dn,5,0.0007863703305156274,1.377241419905638,0.7377695007520951,0.681909212283044,0.6761781802479441,0.7866666666666666,0.7815744895867617,1.05,27.47
transformer,full_dn,6,0.0007804226065180616,1.306658271287883,0.7662058591791419,0.6298397863818425,0.6209121007662783,0.68,0.6715246038228478,1.25,27.59
transformer,full_dn,7,0.0007734321705988808,1.2787523089059059,0.7755891411789987,0.695260347129506,0.6824616334327845,0.76,0.7400832317572537,1.1,27.62
transformer,full_dn,8,0.0007654181830570405,1.249355621678074,0.786404985316238,0.6859145527369827,0.6533986099447713,0.7466666666666667,0.7120829006408702,1.2000000000000002,27.51
transformer,full_dn,9,0.0007564026096753473,1.1731430676799561,0.8146264594226774,0.664218958611482,0.6647506730021862,0.7466666666666667,0.7426671467558167,1.25,29.43
transformer,full_dn,10,0.0007464101615137757,1.14273093951721,0.8227204354988897,0.6121495327102804,0.5955541412271204,0.6133333333333333,0.5937797425078741,1.4,27.3
transformer,full_dn,11,0.0007354682271781698,1.1151373504302997,0.8369744287658477,0.7222963951935915,0.7159678375749345,0.7533333333333333,0.741706328154604,1.15,27.3
transformer,full_dn,12,0.0007236067977499792,1.1072182767704235,0.8409139746436501,0.6835781041388518,0.6749957723448061,0.7,0.6844698226938732,1.2000000000000002,27.3
transformer,full_dn,13,0.0007108583845827886,1.0594154754039184,0.8566005300479909,0.7062750333778371,0.703100819776821,0.7333333333333333,0.7263868124212951,1.25,27.16
transformer,full_dn,14,0.0006972579301909579,1.0360757503235598,0.8621875223837834,0.7626835781041389,0.7592212427791742,0.84,0.8378056219004495,1.1,27.42
transformer,full_dn,15,0.0006828427124746193,1.0073150312325887,0.8740061600171908,0.7219626168224299,0.7138207014038637,0.7933333333333333,0.7855603448275863,1.25,29.41
transformer,full_dn,16,0.0006676522425435434,0.9924189680567547,0.8803094334216747,0.7596795727636849,0.7511297782398831,0.8133333333333334,0.8083995088465636,1.15,27.27
transformer,full_dn,17,0.0006517281564199351,0.9603776458119024,0.889477831100924,0.7419893190921228,0.7325623853535479,0.7933333333333333,0.7844315793400461,1.2000000000000002,27.37
transformer,full_dn,18,0.0006351141009169894,0.9310951242644315,0.9004369314519017,0.7476635514018691,0.7473979860848303,0.7666666666666667,0.7673045617142982,1.2000000000000002,29.55
transformer,full_dn,19,0.000617855614006011,0.9236133939753152,0.9018694935892845,0.7623497997329773,0.7548334286507686,0.8266666666666667,0.8201852956036527,1.2000000000000002,27.61
transformer,full_dn,20,0.0006000000000000002,0.8955807736059817,0.9121839409784399,0.7089452603471295,0.7107670754141758,0.7666666666666667,0.7693622114577481,1.3,27.83
transformer,full_dn,21,0.0005815961998958188,0.8869254724078223,0.9125420815127856,0.7656875834445928,0.7654735075683392,0.8266666666666667,0.8302300750366352,1.25,27.87
transformer,full_dn,22,0.0005626946572303203,0.8775111791927197,0.9186304705966621,0.7857142857142857,0.7816532065396596,0.84,0.8388765022137887,1.2000000000000002,27.73
transformer,full_dn,23,0.0005433471798181204,0.8498117347884234,0.9256500250698374,0.7309746328437917,0.7259783520222142,0.8,0.7948053367775338,1.25,29.55
transformer,full_dn,24,0.0005236067977499792,0.832689777382738,0.9335291168254423,0.7880507343124166,0.782112456999396,0.84,0.8352875758453852,1.2000000000000002,27.37
transformer,full_dn,25,0.0005035276180410085,0.815035967142549,0.9373970345963756,0.8000667556742324,0.7955187422833561,0.8266666666666667,0.8205107752778531,1.2000000000000002,27.09
transformer,full_dn,26,0.00048316467632710387,0.8149260600925935,0.9396891340161879,0.7403204272363151,0.7410422488284742,0.7933333333333333,0.7921995308498747,1.3,27.37
transformer,full_dn,27,0.0004625737860160926,0.7993785032578093,0.9424826301840842,0.7630173564753004,0.7519521768821587,0.8133333333333334,0.7968024738419475,1.25,27.3
transformer,full_dn,28,0.0004418113853070616,0.7948769519086741,0.9427691426115608,0.7486648865153538,0.7462329704312471,0.8266666666666667,0.8297719489132167,1.25,29.52
transformer,full_dn,29,0.0004209343824971777,0.7904859586027067,0.9466370603824941,0.777369826435247,0.7667354119866923,0.8,0.783287936758494,1.25,27.48
transformer,no_dn,1,0.0007994518139018296,1.6619626534855234,0.4455984528328916,0.5026702269692924,0.4706173762155698,0.56,0.5227522828665296,1.0,27.56
transformer,no_dn,2,0.0007978087581473094,1.3163075473637988,0.6124919418379772,0.5744325767690254,0.551435492816697,0.62,0.5841319695943468,1.15,29.67
transformer,no_dn,3,0.0007950753362380552,1.1799061497408292,0.6770288661270683,0.6608811748998665,0.6491690537470796,0.6933333333333334,0.6818270232183276,1.05,27.48
transformer,no_dn,4,0.0007912590402935224,1.0888857158093985,0.7194327053935965,0.6355140186915887,0.6131661229260643,0.6666666666666666,0.6488305986560149,1.25,27.58
transformer,no_dn,5,0.0007863703305156274,1.0309382089186292,0.7427834682329346,0.7283044058744993,0.7203732722393229,0.7666666666666667,0.7598036840911131,1.0,27.73
transformer,no_dn,6,0.0007804226065180616,0.9750589760332973,0.7695007520951221,0.6348464619492656,0.6101743777585826,0.6533333333333333,0.6242626460049328,1.3,29.73
transformer,no_dn,7,0.0007734321705988808,0.9533607397258098,0.7788124059881097,0.7326435246995995,0.7331727713418432,0.7933333333333333,0.7908481520971008,1.0,27.52
transformer,no_dn,8,0.0007654181830570405,0.916163845207756,0.7966478045985245,0.7319759679572764,0.7160255952318753,0.8066666666666666,0.788897486591691,1.15,27.42
transformer,no_dn,9,0.0007564026096753473,0.8743307749475878,0.8110450540792207,0.692256341789052,0.6919721620582779,0.7466666666666667,0.7417613880372501,1.2000000000000002,27.48
transformer,no_dn,10,0.0007464101615137757,0.8356155482756614,0.8283790559415515,0.6358477970627503,0.6192561674240282,0.7,0.6842084327891779,1.4,27.65
transformer,no_dn,11,0.0007354682271781698,0.8162345938316756,0.838192106582623,0.6985981308411215,0.6920854462324867,0.76,0.7578365144679137,1.25,27.48
transformer,no_dn,12,0.0007236067977499792,0.8066548783358526,0.8462144545519662,0.6972630173564753,0.6949201548879523,0.7733333333333333,0.7698434990674734,1.25,27.67
transformer,no_dn,13,0.0007108583845827886,0.7775317861873144,0.8555977365518229,0.6932576769025367,0.6754155486200787,0.7533333333333333,0.7352844721775111,1.3,27.75
transformer,no_dn,14,0.0006972579301909579,0.7583369070996392,0.8639065969486427,0.7510013351134847,0.7477659775538511,0.8,0.7899821322327581,1.2000000000000002,27.79
transformer,no_dn,15,0.0006828427124746193,0.742772396933801,0.8704247546737339,0.7139519359145527,0.7063666685269897,0.7666666666666667,0.7527270376158761,1.25,27.78
transformer,no_dn,16,0.0006676522425435434,0.7150477452082088,0.8840340949788698,0.7860480640854473,0.7833630564227873,0.8733333333333333,0.8731569595793734,1.15,27.78
transformer,no_dn,17,0.0006517281564199351,0.6965559383371431,0.8929159802306426,0.7827102803738317,0.7788678205633832,0.8533333333333334,0.8472029388490491,1.15,27.51
transformer,no_dn,18,0.0006351141009169894,0.6747224602519283,0.9000071628106869,0.6809078771695594,0.6891386252451991,0.7266666666666667,0.7361908644094243,1.35,27.6
transformer,no_dn,19,0.000617855614006011,0.6679773906882364,0.9045197335434424,0.7696929238985314,0.7667075509512817,0.82,0.8126513510606947,1.2000000000000002,27.62
transformer,no_dn,20,0.0006000000000000002,0.6556933851776932,0.9102499820929733,0.7623497997329773,0.7603532505897338,0.8333333333333334,0.8351637920848155,1.2000000000000002,27.51
transformer,no_dn,21,0.0005815961998958188,0.650454105342769,0.9095337010242819,0.7520026702269693,0.7479092743978483,0.8,0.800815427797135,1.3,27.66
transformer,no_dn,22,0.0005626946572303203,0.6363531545089554,0.9202062889477831,0.7232977303070761,0.7246795428729373,0.8,0.7960607130723376,1.25,27.24
transformer,no_dn,23,0.0005433471798181204,0.612532834603344,0.9287300336652102,0.7626835781041389,0.7614181932118245,0.84,0.8398744536578242,1.2000000000000002,27.41
transformer,no_dn,24,0.0005236067977499792,0.611269447521036,0.9267960747797436,0.7703604806408545,0.7687994952368167,0.8533333333333334,0.8495465432549831,1.25,27.34
transformer,no_dn,25,0.0005035276180410085,0.597387817423252,0.9346751665353484,0.7646862483311081,0.7578459824093822,0.84,0.8355597002532488,1.3,27.62
transformer,no_dn,26,0.00048316467632710387,0.5943708206246024,0.9358928443521237,0.7556742323097463,0.7537067394570214,0.84,0.8385877497759058,1.3,27.91
transformer,no_dn,27,0.0004625737860160926,0.5851743514118901,0.9414082085810472,0.7947263017356475,0.7916209631098102,0.8466666666666667,0.8461708738000207,1.25,27.84
transformer,no_dn,28,0.0004418113853070616,0.5761821024414974,0.9439151923214669,0.7566755674232309,0.755909599492244,0.8133333333333334,0.8131801226010372,1.3,27.8
transformer,no_dn,29,0.0004209343824971777,0.5725746867513428,0.9459207793138027,0.7596795727636849,0.7567270054779005,0.8066666666666666,0.8111153720255031,1.3,29.97
transformer,no_dn,30,0.0004000000000000003,0.565724639686453,0.9467086884893632,0.7763684913217623,0.7763337193917021,0.8466666666666667,0.8462501629195177,1.3,27.67
transformer,no_dn,31,0.00037906561750282274,0.5667022624369995,0.9468519447031015,0.7566755674232309,0.7528943946210181,0.7933333333333333,0.7884595959595959,1.3,27.65
